file_name,period_id,year,month,period_type,period_order,period_start,period_end,percent_inundation,percent_inundation_ssd,percent_inundation_ceq,percent_inundation_eeq,percent_inundation_jon,percent_inundation_lak,percent_inundation_nbg,percent_inundation_uni,percent_inundation_upn,percent_inundation_war,percent_inundation_wbg,percent_inundation_weq,percent_inundation_aby
2014-06-16.tif,2014-06-shm,2014,6,Shm,1,2014-06-16,2014-06-30,0.0051184939091915,0.0107314672065679,0.000107976979308,0.0005357881875332,0.0277398706826526,0.0079921672207295,0.001021483065726,0.0262162376656702,0.003116339067908,0.0171287400494098,0.0001697708234966,3.752204420096807e-05,0.0007441168263417
2014-07-01.tif,2014-07-mid,2014,7,Mid,0,2014-07-01,2014-07-15,0.0080989294942783,0.0167790429134857,0.0001070171839363,0.0005345564905504,0.0304691815316632,0.0111343868117856,0.002617550355923,0.0544165498267241,0.0044573866176226,0.0424650013724952,0.0001674194270493,3.752204420096807e-05,0.0007441168263417
2014-07-16.tif,2014-07-shm,2014,7,Shm,1,2014-07-16,2014-07-31,0.0088246585455887,0.0184259895610825,0.0001060573885647,0.0005333247935675,0.0304691815316632,0.0120451750990482,0.0030006065055702,0.0671939895769953,0.0079057946026029,0.0578094976667581,0.000165068030602,3.752204420096807e-05,0.0053948469909775
2014-08-01.tif,2014-08-mid,2014,8,Mid,0,2014-08-01,2014-08-15,0.0108364710225175,0.0225541913553875,0.0001050975931931,0.0005320930965847,0.0304691815316632,0.020811512363951,0.0105978868069077,0.0706859606888706,0.016488498920776,0.0710403513587702,0.0001627166341546,3.752204420096807e-05,0.0276253371779369
2014-08-16.tif,2014-08-shm,2014,8,Shm,1,2014-08-16,2014-08-31,0.0133045404208194,0.0275677817609946,0.0001041377978215,0.0005308613996019,0.0434658998602852,0.0333803907281752,0.0183866951830689,0.0756064654374222,0.0306652873034726,0.09387867142465,0.0001603652377073,3.752204420096807e-05,0.0372058413170867
2014-09-01.tif,2014-09-mid,2014,9,Mid,0,2014-09-01,2014-09-15,0.014157253599114,0.0293896390957891,0.0001031780024498,0.000529629702619,0.0434658998602852,0.0491825675121817,0.0442749066300635,0.1180127509854236,0.0306652873034726,0.1278067526763656,0.00015801384126,3.752204420096807e-05,0.0372058413170867
2014-09-16.tif,2014-09-shm,2014,9,Shm,1,2014-09-16,2014-09-30,0.0222643041712809,0.0463869333977252,0.0001022182070782,0.0005283980056362,0.071270754134581,0.0524158659319641,0.0524148498100679,0.1815031348377027,0.033500644980012,0.1492176777381279,0.0001556624448127,3.752204420096807e-05,0.0307878336898893
2014-10-01.tif,2014-10-mid,2014,10,Mid,0,2014-10-01,2014-10-15,0.0222643041712809,0.0463869333977252,0.0001012584117066,0.0005271663086534,0.071270754134581,0.0524158659319641,0.0524148498100679,0.1981693605989259,0.0361571963165893,0.1492176777381279,0.0001533110483654,3.752204420096807e-05,0.0149753511301274
2014-10-16.tif,2014-10-shm,2014,10,Shm,1,2014-10-16,2014-10-31,0.0222643041712809,0.0463869333977252,0.0001002986163349,0.0005259346116705,0.071270754134581,0.0524158659319641,0.0524148498100679,0.1981693605989259,0.0419045429582231,0.1492176777381279,0.000150959651918,3.752204420096807e-05,0.0091154311226862
2014-11-01.tif,2014-11-mid,2014,11,Mid,0,2014-11-01,2014-11-15,0.0171864156515319,0.0359433722780491,9.93388209633706e-05,0.0005247029146877,0.042458654189817,0.0392549751810191,0.0517764228939892,0.1474299621703129,0.0419045429582231,0.1297282459511391,0.0001486082554707,3.752204420096807e-05,0.0091154311226862
2014-11-16.tif,2014-11-shm,2014,11,Shm,1,2014-11-16,2014-11-30,0.0155260243632336,0.0324281318300301,9.837902559174384e-05,0.0005234712177049,0.0280891574877343,0.0322419053690969,0.0406677945542184,0.1470860559244464,0.0419045429582231,0.1234422179522371,0.0001462568590234,3.752204420096807e-05,0.0089061482652776
2014-12-01.tif,2014-12-mid,2014,12,Mid,0,2014-12-01,2014-12-15,0.0155260243632336,0.0324281318300301,9.741923022011708e-05,0.000522239520722,0.0280891574877343,0.0322419053690969,0.021993807258914,0.1265574984788762,0.0409636810265186,0.1088114191600329,0.0001439054625761,3.752204420096807e-05,0.0089061482652776
2014-12-16.tif,2014-12-shm,2014,12,Shm,1,2014-12-16,2014-12-31,0.0152283130306386,0.0318209750419476,9.64594348484903e-05,0.0005210078237392,0.024398631012336,0.0188760872535179,0.006256583777572,0.1066902991984339,0.0400228190948141,0.0916552292066977,0.0001415540661287,3.752204420096807e-05,0.008696865407869
2015-01-01.tif,2015-01-mid,2015,1,Mid,0,2015-01-01,2015-01-15,0.0149306016980435,0.031213818253865,9.549963947686353e-05,0.0005197761267563,0.0207081045369377,0.0170545106789926,0.0052670220576499,0.0973254675802227,0.0390819571631097,0.0573702992039527,0.0001392026696814,3.752204420096807e-05,0.0084875825504604
2015-01-16.tif,2015-01-shm,2015,1,Shm,1,2015-01-16,2015-01-31,0.0146328903654485,0.0306066614657825,9.453984410523676e-05,0.0005185444297735,0.0170175780615394,0.0152329341044674,0.0039582468796884,0.0941774027142139,0.0381410952314052,0.056409552566566,0.0001368512732341,3.752204420096807e-05,0.0082782996930518
2015-02-01.tif,2015-02-mid,2015,2,Mid,0,2015-02-01,2015-02-15,0.0143351790328534,0.0299995046776999,9.358004873361e-05,0.0005173127327907,0.0133270515861411,0.0134113575299421,0.0038545025058256,0.0941774027142139,0.0372002332997007,0.0299752950864671,0.0001344998767868,3.752204420096807e-05,0.0044647009580504
2015-02-16.tif,2015-02-shm,2015,2,Shm,1,2015-02-16,2015-02-28,0.0097283130306386,0.0203484592380704,9.26202533619832e-05,0.0005160810358078,0.0096365251107428,0.0115897809554169,0.0037507581319628,0.0861881960794688,0.0362593713679962,0.0267911062311281,0.0001321484803395,3.752204420096807e-05,0.001302204446098
2015-03-01.tif,2015-03-mid,2015,3,Mid,0,2015-03-01,2015-03-15,0.0031148025101513,0.006519679774133,9.166045799035644e-05,0.000514849338825,0.0059459986353445,0.0097682043808916,0.0036470137581,0.046427343191979,0.0122226905245411,0.0153444962942629,0.0001297970838921,3.752204420096807e-05,0.0003720584131708
2015-03-16.tif,2015-03-shm,2015,3,Shm,1,2015-03-16,2015-03-31,0.0030623846437799,0.0064159716675644,9.070066261872968e-05,0.000514849338825,0.0059459986353445,0.0058745844528439,0.0035432693842372,0.044840083595672,0.0073055161755878,0.0136700521548174,8.653138926145459e-05,3.752204420096807e-05,0.0
2015-04-01.tif,2015-04-mid,2015,4,Mid,0,2015-04-01,2015-04-15,0.0028039867109634,0.0058788565484703,8.974086724710291e-05,0.000507459156928,0.0059459986353445,0.0058062753312992,0.0018833594024324,0.0320097351921906,0.0059772405072991,0.0123250068624759,8.653138926145459e-05,3.752204420096807e-05,0.0
2015-04-16.tif,2015-04-shm,2015,4,Shm,1,2015-04-16,2015-04-30,0.0028039867109634,0.0058788565484703,8.878107187547615e-05,0.000500068975031,0.008171686649121,0.0057379662097545,0.0012449324863536,0.0320097351921906,0.005287558910303,0.0042821850123524,8.653138926145459e-05,3.752204420096807e-05,0.0
2015-05-01.tif,2015-05-mid,2015,5,Mid,0,2015-05-01,2015-05-15,0.0040701365817644,0.0085148999139377,8.782127650384938e-05,0.000492678793134,0.0246125353348279,0.0056696570882098,0.0001915280748236,0.031639374619719,0.005287558910303,0.0042821850123524,0.0001838792021805,3.752204420096807e-05,0.0009301460329271
2015-05-16.tif,2015-05-shm,2015,5,Shm,1,2015-05-16,2015-05-31,0.0041122185308231,0.0086170601383187,8.686148113222261e-05,0.000485288611237,0.0248968385482665,0.0056013479666651,0.0001915280748236,0.0320097351921906,0.004597877313307,0.0042821850123524,0.0002595941677843,3.752204420096807e-05,0.0009301460329271
2015-06-01.tif,2015-06-mid,2015,6,Mid,0,2015-06-01,2015-06-15,0.0043248431155407,0.0090674938549077,8.590168576059584e-05,0.00047789842934,0.0295594112486597,0.0055330388451204,0.0005426628786669,0.031639374619719,0.004597877313307,0.0048311830908591,0.0002595941677843,3.752204420096807e-05,0.000651102223049
2015-06-16.tif,2015-06-shm,2015,6,Shm,1,2015-06-16,2015-06-30,0.0043248431155407,0.0090674938549077,8.494189038896907e-05,0.0004705082474429,0.0295594112486597,0.0054647297235757,0.0005745842244709,0.0397343985608846,0.004597877313307,0.0059017293439472,0.0006057197248301,3.752204420096807e-05,0.000651102223049
2015-07-01.tif,2015-07-mid,2015,7,Mid,0,2015-07-01,2015-07-15,0.0046090808416389,0.0096340187355659,8.39820950173423e-05,0.0004631180655459,0.0176186762842382,0.005396420602031,0.0007661122992945,0.0410042062379302,0.0049044024675274,0.006450727422454,0.0006489854194609,3.752204420096807e-05,0.000651102223049
2015-07-16.tif,2015-07-shm,2015,7,Shm,1,2015-07-16,2015-07-31,0.0046090808416389,0.0096340187355659,8.302229964571553e-05,0.0004557278836489,0.0176186762842382,0.0053281114804863,0.0022983368978836,0.046665432131425,0.0049044024675274,0.0167169914905297,0.0020226712239865,3.752204420096807e-05,0.000651102223049
2015-08-01.tif,2015-08-mid,2015,8,Mid,0,2015-08-01,2015-08-15,0.0060922849760059,0.0127050169957464,8.206250427408876e-05,0.0004483377017519,0.0203398641842934,0.0052598023589416,0.0063523478149838,0.0526176556175762,0.0120821998288567,0.0348888278891023,0.0020226712239865,3.752204420096807e-05,0.0010231606362198
